day_raw,dens
2.038369305,99.45355191
4.916067146,200
6.834532374,337.704918
8.992805755,418.579235
12.11031175,499.4535519
14.02877698,499.4535519
16.06714628,597.8142077
19.0647482,654.6448087
20.98321343,672.1311475
23.98081535,698.3606557
26.13908873,755.1912568
28.05755396,735.5191257
29.85611511,748.6338798
32.9736211,733.3333333
34.89208633,722.4043716
37.05035971,674.3169399
39.92805755,652.4590164
42.08633094,763.9344262
44.00479616,746.4480874
46.882494,731.147541
